#   ChipID,                                                        Image,                 Name,  roi[tl_x  tl_y  w  h],  theta
1000,   S7__Station14__Camera1__CAM41311__2017-12-31__00-17-52.JPG,       Male_7_60_Left,      [ 55 614 879 425],0.0
1001,   S7__Station18__Camera1__CAM44282__2017-12-11__02-53-39.JPG,       Male_7_60_Left,      [360 674 620 238],0.0
1002,   S3__Station17__Camera2__CAM40135__2016-06-09__00-55-59.JPG,     Female_3_26_Left,      [268 258 350 150],0.0
1003,   S3__Station17__Camera2__CAM41090__2013-07-02__09-05-19.JPG,     Female_3_26_Left,      [305 275 314 132],0.0
1004,   S3__Station34__Camera1__CAM44249__2015-07-11__21-05-55.JPG,     Female_3_26_Left,      [271 179 423 175],0.0
1005,   S3__Station35__Camera1__CAM44185__2014-04-22__20-18-57.JPG,     Female_3_26_Left,      [365 233 329 147],0.0
1006,    S3__Station5__Camera2__CAM40480__2017-06-06__07-30-38.JPG,     Female_3_26_Left,  [ 604  537 1410  650],0.0
1007,    S3__Station5__Camera2__CAM44184__2014-04-05__08-02-25.JPG,      Female_3_4_Left,      [206 201 540 209],0.0
1008,    S3__Station6__Camera1__CAM40221__2013-06-17__06-19-45.JPG,      Female_3_4_Left,      [339 302 234 134],0.0
1009,    S3__Station6__Camera2__CAM44263__2015-07-12__05-15-13.JPG,      Female_3_4_Left,      [261 262 522 198],0.0
1010,   S3__Station18__Camera1__CAM40311__2016-06-06__03-03-35.JPG,      Female_3_4_Left,      [355 247 371 150],0.0
1011,   S3__Station37__Camera2__CAM40814__2017-06-29__01-41-31.JPG,      Female_3_4_Left,  [ 625  545 1274  565],0.0
1012,   S1__Station28__Camera2__CAM44003__2017-02-14__04-34-46.JPG,     Female_1_22_Left,  [  27  273  793 1232],0.0
1013,   S1__Station31__Camera1__CAM41318__2017-02-05__19-06-42.JPG,     Female_1_22_Left,  [ 543  366 1494  691],0.0
1014,   S1__Station31__Camera1__CAM41318__2017-03-12__19-11-01.JPG,     Female_1_22_Left,      [794 521 858 359],0.0
1015,   S1__Station31__Camera2__CAM41843__2017-02-25__16-59-18.JPG,     Female_1_22_Left,      [905 599 859 357],0.0
1016,   S1__Station31__Camera2__CAM41843__2017-02-25__16-59-23.JPG,     Female_1_22_Left,      [  0 588 127 222],0.0
1017,   S2__Station10__Camera2__CAM51695__2015-05-09__14-56-57.JPG,      Female_2_4_Left,      [182 326 403 146],0.0
1018,   S2__Station14__Camera1__CAM40312__2016-04-06__03-16-26.JPG,      Female_2_4_Left,      [ 83 119 711 345],0.0
1019,   S2__Station15__Camera2__CAM41835__2014-05-29__20-24-24.JPG,      Female_2_4_Left,      [244 199 538 253],0.0
1020,   S2__Station21__Camera1__CAM30792__2013-03-29__05-53-17.JPG,      Female_2_4_Left,      [416 201 376 237],0.0
1021,    S2__Station9__Camera1__CAM41558__2017-04-19__05-49-19.JPG,      Female_2_4_Left,      [785 898 903 408],0.0
1022,    S3__Station1__Camera1__CAM41835__2013-06-12__19-33-40.JPG,     Female_3_23_Left,      [277 263 400 125],0.0
1023,   S3__Station15__Camera2__CAM41041__2016-06-13__04-51-16.JPG,     Female_3_23_Left,      [332 204 307 124],0.0
1024,   S3__Station30__Camera2__CAM44298__2014-04-03__18-09-56.JPG,     Female_3_23_Left,      [298 190 408 169],0.0
1025,   S3__Station39__Camera1__CAM41108__2015-07-03__23-10-02.JPG,     Female_3_23_Left,      [235 195 558 231],0.0
1026,   S3__Station11__Camera1__CAM41107__2017-07-01__17-59-33.JPG,     Female_3_23_Left,  [ 551  550 1455  520],0.0
1027,   S4__Station11__Camera1__CAM44186__2016-09-02__03-47-54.JPG,        Male_4_3_Left,      [305 282 481 249],0.0
1028,   S4__Station12__Camera2__CAM40069__2015-04-28__02-40-46.JPG,        Male_4_3_Left,      [314 243 459 185],0.0
1029,   S4__Station20__Camera2__CAM41117__2013-09-14__00-08-37.JPG,        Male_4_3_Left,      [285 127 461 208],0.0
1030,   S4__Station31__Camera1__CAM40221__2014-08-10__20-09-29.JPG,        Male_4_3_Left,      [263 152 470 188],0.0
1031,   S4__Station20__Camera1__CAM40135__2013-08-28__21-41-41.JPG,        Male_4_3_Left,      [414 264 203 125],0.0
1032,    S1__Station3__Camera1__CAM41107__2015-02-11__23-13-36.JPG,     Female_1_17_Left,      [255 219 474 172],0.0
1033,    S1__Station3__Camera2__CAM43223__2016-02-01__22-50-09.JPG,     Female_1_17_Left,      [236 284 467 176],0.0
1034,    S1__Station6__Camera1__CAM30853__2013-06-15__07-42-48.JPG,     Female_1_17_Left,      [234 290 459 237],0.0
1035,    S1__Station7__Camera2__CAM40767__2014-02-27__03-29-51.JPG,     Female_1_17_Left,      [344 232 233  92],0.0
1036,    S2__Station9__Camera1__CAM41124__2014-05-24__22-52-11.JPG,      Female_2_3_Left,      [305 103 480 289],0.0
1037,   S2__Station10__Camera2__CAM51695__2015-05-31__00-46-40.JPG,      Female_2_3_Left,      [ 47 199 299 116],0.0
1038,   S2__Station12__Camera1__CAM40144__2016-04-15__04-56-51.JPG,      Female_2_3_Left,      [278 200 390 168],0.0
1039,   S2__Station26__Camera2__CAM40453__2013-02-17__23-37-46.JPG,      Female_2_3_Left,      [336 250 324 130],0.0
1040,    S2__Station7__Camera1__CAM44240__2014-05-25__04-57-45.JPG,     Female_2_18_Left,      [207 332 342 125],0.0
1041,   S2__Station11__Camera1__CAM42161__2016-05-05__21-33-29.JPG,     Female_2_18_Left,      [147 277 576 231],0.0
1042,   S2__Station17__Camera2__CAM51707__2015-06-08__05-32-18.JPG,     Female_2_18_Left,      [269 196 445 173],0.0
1043,   S2__Station17__Camera3__CAM43217__2017-04-13__12-45-37.JPG,     Female_2_18_Left,      [742 680 863 366],0.0
1044,   S2__Station20__Camera1__CAM41830__2013-03-13__04-06-00.JPG,     Female_2_50_Left,      [308 174 490 381],0.0
1045,   S2__Station31__Camera2__CAM43213__2016-05-02__22-43-44.JPG,     Female_2_50_Left,      [219 271 565 250],0.0
1046,   S2__Station32__Camera2__CAM51675__2015-05-08__07-36-06.JPG,     Female_2_50_Left,      [329 255 264 115],0.0
1047,   S2__Station39__Camera2__CAM42259__2014-06-05__03-22-27.JPG,     Female_2_50_Left,      [214 268 574 274],0.0
1048,   S4__Station11__Camera2__CAM42339__2016-07-31__03-33-00.JPG,      Female_4_9_Left,      [204 178 576 268],0.0
1049,   S4__Station12__Camera1__CAM40477__2014-07-06__17-44-49.JPG,      Female_4_9_Left,      [ 12 259 341 159],0.0
1050,   S4__Station12__Camera1__CAM44307__2015-04-15__03-54-39.JPG,      Female_4_9_Left,      [256 247 481 193],0.0
1051,   S4__Station36__Camera1__CAM41835__2013-09-18__05-21-42.JPG,      Female_4_9_Left,      [125 115 673 301],0.0
1052,   S4__Station28__Camera2__CAM40149__2016-07-30__18-42-50.JPG,    Female_4_104_Left,      [139 174 658 406],0.0
1053,   S4__Station29__Camera1__CAM43314__2015-05-06__20-03-43.JPG,    Female_4_104_Left,      [317 314 350 129],0.0
1054,   S4__Station29__Camera2__CAM41869__2014-07-11__02-02-35.JPG,    Female_4_104_Left,      [189 318 590 267],0.0
1055,   S4__Station34__Camera2__CAM40068__2013-10-08__11-47-52.JPG,    Female_4_104_Left,      [324 293 169 108],0.0
1056,    S7__Station2__Camera1__CAM44174__2017-12-26__02-56-43.JPG,      Female_7_8_Left,  [ 687  739 1009  481],0.0
1057,    S7__Station2__Camera2__CAM40779__2014-07-13__05-02-25.JPG,      Female_7_8_Left,      [286 148 438 169],0.0
1058,    S7__Station3__Camera1__CAM42301__2017-12-03__02-06-55.JPG,      Female_7_8_Left,  [ 622  611 1206  468],0.0
1059,    S7__Station4__Camera2__CAM41338__2017-12-30__04-14-12.JPG,      Female_7_8_Left,      [990 604 467 263],0.0
1060,    S4__Station2__Camera1__CAM40800__2014-08-03__00-39-51.JPG,        Male_4_2_Left,      [258 164 410 186],0.0
1061,   S4__Station12__Camera1__CAM44307__2015-05-02__03-06-05.JPG,        Male_4_2_Left,      [283 165 455 197],0.0
1062,   S4__Station13__Camera1__CAM41056__2013-09-09__04-58-44.JPG,        Male_4_2_Left,      [280 276 359 158],0.0
1063,   S4__Station23__Camera2__CAM41489__2017-08-19__20-56-19.JPG,        Male_4_2_Left,  [ 571  583 1227  506],0.0
1064,   S4__Station24__Camera1__CAM44195__2016-07-28__06-27-43.JPG,       Male_4_76_Left,      [199 169 499 227],0.0
1065,   S4__Station28__Camera2__CAM41049__2015-04-13__21-03-14.JPG,       Male_4_76_Left,      [274 137 523 271],0.0
1066,   S4__Station28__Camera2__CAM41808__2014-07-06__02-58-32.JPG,       Male_4_76_Left,      [324 240 460 200],0.0
1067,   S4__Station32__Camera1__CAM40312__2013-08-29__07-53-38.JPG,       Male_4_76_Left,      [440 115 348 332],0.0
1068,    S9__Station2__Camera1__CAM63790__2017-03-19__19-02-03.JPG,        Male_9_7_Left,  [ 852  748 1035  382],0.0
1069,    S9__Station2__Camera2__CAM63753__2017-03-19__19-00-28.JPG,        Male_9_7_Left,  [1002  734  747  281],0.0
1070,   S9__Station15__Camera1__CAM52135__2017-02-20__05-23-45.JPG,        Male_9_7_Left,      [815 600 846 568],0.0
1071,   S9__Station15__Camera1__CAM52135__2017-03-20__01-33-07.JPG,        Male_9_7_Left,  [ 768  463 1212  542],0.0
1072,   S12__Station5__Camera1__CAM40788__2017-08-08__08-50-58.JPG,     Male_12_213_Left,  [1011    5  999 1497],0.0
1073,   S12__Station5__Camera1__CAM40788__2017-08-08__08-51-00.JPG,     Male_12_213_Left,  [1183    4  771 1488],0.0
1074,   S12__Station5__Camera1__CAM40788__2017-08-08__08-51-11.JPG,     Male_12_213_Left,  [1234    3  810 1508],0.0
1075,   S12__Station5__Camera1__CAM40788__2017-08-08__08-51-14.JPG,     Male_12_213_Left,  [  36  121  948 1345],0.0
1076,  S35__Station12__Camera1__CAM62811__2017-04-05__06-25-33.JPG,       Male_35_2_Left,      [ 23 692 942 809],0.0
1077,  S35__Station12__Camera2__CAM62801__2017-03-21__04-36-34.JPG,       Male_35_2_Left,      [ 68 534 851 501],0.0
1078,  S35__Station12__Camera2__CAM62801__2017-04-12__02-23-36.JPG,       Male_35_2_Left,      [189 591 668 439],0.0
1079,  S35__Station33__Camera1__CAM51979__2017-04-16__14-30-49.JPG,       Male_35_2_Left,      [ 28 289 832 456],0.0
1080,    S7__Station1__Camera1__CAM40793__2017-12-11__16-26-22.JPG,   Unknown_7_103_Left,  [  65   14 1125 1501],0.0
1081,    S7__Station1__Camera1__CAM40793__2017-12-11__16-26-26.JPG,   Unknown_7_103_Left,  [  40    3 1181 1510],0.0
1082,    S7__Station1__Camera1__CAM40793__2017-12-11__16-26-33.JPG,   Unknown_7_103_Left,  [  22    6 1039 1518],0.0
1083,    S7__Station1__Camera1__CAM40793__2017-12-11__16-26-36.JPG,   Unknown_7_103_Left,  [  32   22  987 1468],0.0
1084,    S3__Station4__Camera1__CAM43187__2015-06-09__17-13-57.JPG,     Female_3_36_Left,      [342 227 360 186],0.0
1085,   S3__Station24__Camera2__CAM44192__2014-04-27__00-15-59.JPG,     Female_3_36_Left,      [242 199 555 238],0.0
1086,   S3__Station28__Camera2__CAM44279__2016-07-11__19-10-06.JPG,     Female_3_36_Left,      [278 235 463 187],0.0
1087,   S3__Station28__Camera1__CAM40793__2017-07-15__17-52-26.JPG,     Female_3_36_Left,      [791 586 677 299],0.0
1088,   S3__Station10__Camera1__CAM44205__2016-06-29__20-51-34.JPG,     Female_3_43_Left,      [263 167 511 234],0.0
1089,   S3__Station39__Camera1__CAM41108__2015-06-28__21-13-34.JPG,     Female_3_43_Left,      [257 177 537 264],0.0
1090,   S3__Station40__Camera1__CAM42062__2014-04-26__11-13-32.JPG,     Female_3_43_Left,      [265  55 527 342],0.0
1091,   S3__Station41__Camera2__CAM41077__2013-07-08__06-05-44.JPG,     Female_3_43_Left,      [279 178 385 150],0.0
1092,   S3__Station12__Camera1__CAM40068__2015-06-09__05-29-22.JPG,        Male_3_2_Left,      [247 289 546 231],0.0
1093,   S3__Station30__Camera1__CAM44298__2014-03-30__18-08-32.JPG,        Male_3_2_Left,      [295 129 436 190],0.0
1094,   S3__Station39__Camera1__CAM44183__2016-06-05__17-16-38.JPG,        Male_3_2_Left,      [225  97 559 262],0.0
1095,   S3__Station30__Camera2__CAM40135__2017-06-09__00-14-47.JPG,        Male_3_2_Left,  [ 590  480 1352  564],0.0
1096,   S2__Station30__Camera2__CAM30992__2013-02-17__08-42-14.JPG,     Female_2_29_Left,      [324 235 463 357],0.0
1097,   S2__Station44__Camera2__CAM40086__2014-05-11__01-56-41.JPG,     Female_2_29_Left,      [254 162 514 249],0.0
1098,   S2__Station45__Camera2__CAM51510__2015-05-25__04-45-39.JPG,     Female_2_29_Left,      [210 195 574 238],0.0
1099,   S2__Station36__Camera2__CAM41402__2017-04-16__09-46-36.JPG,     Female_2_29_Left,      [908 577 919 614],0.0
1100,    S2__Station3__Camera1__CAM30241__2013-03-19__05-01-14.JPG,     Female_2_35_Left,      [355 257 330 260],0.0
1101,   S2__Station18__Camera2__CAM41808__2014-05-19__19-09-52.JPG,     Female_2_35_Left,      [518  99 280 338],0.0
1102,   S2__Station26__Camera2__CAM51671__2015-05-24__00-11-31.JPG,     Female_2_35_Left,      [275 259 515 125],0.0
1103,   S2__Station26__Camera2__CAM40693__2016-04-30__04-48-05.JPG,     Female_2_35_Left,      [220 284 578 306],0.0
1104,   S2__Station23__Camera2__CAM41173__2017-04-18__05-12-22.JPG,     Female_2_57_Left,      [892 664 743 372],0.0
1105,   S2__Station28__Camera1__CAM51662__2015-05-28__00-46-27.JPG,     Female_2_57_Left,      [227 262 491 231],0.0
1106,   S2__Station32__Camera2__CAM40491__2016-05-12__23-39-49.JPG,     Female_2_57_Left,      [264 187 526 311],0.0
1107,    S2__Station3__Camera1__CAM30241__2013-03-06__19-53-42.JPG,     Female_2_57_Left,      [241 256 556 248],0.0
1108,   S3__Station13__Camera2__CAM43291__2014-04-12__21-55-47.JPG,     Female_3_10_Left,      [237 240 556 250],0.0
1109,   S3__Station25__Camera1__CAM41077__2016-06-14__01-04-49.JPG,     Female_3_10_Left,      [237 188 514 252],0.0
1110,   S3__Station26__Camera2__CAM40075__2013-07-25__13-20-09.JPG,     Female_3_10_Left,      [ 20 247 395 181],0.0
1111,   S3__Station16__Camera2__CAM43328__2017-06-13__18-57-33.JPG,     Female_3_10_Left,      [778 665 742 329],0.0
1112,   S4__Station17__Camera2__CAM40804__2014-06-30__23-45-13.JPG,     Female_4_50_Left,      [380 193 234  85],0.0
1113,   S4__Station26__Camera1__CAM40364__2013-10-09__03-00-57.JPG,     Female_4_50_Left,      [364 223 188  80],0.0
1114,   S4__Station27__Camera2__CAM43177__2016-08-28__19-09-01.JPG,     Female_4_50_Left,      [196 259 568 321],0.0
1115,   S4__Station18__Camera2__CAM42057__2013-09-20__11-33-15.JPG,     Female_4_50_Left,      [299 214 349 127],0.0
1116,    S3__Station6__Camera2__CAM44182__2014-04-10__23-18-19.JPG,       Male_3_38_Left,      [291 179 474 193],0.0
1117,    S3__Station6__Camera2__CAM44280__2015-07-13__06-16-18.JPG,       Male_3_38_Left,      [223 173 574 282],0.0
1118,   S3__Station17__Camera1__CAM43313__2016-06-04__05-33-41.JPG,       Male_3_38_Left,      [316 252 356 143],0.0
1119,   S3__Station26__Camera2__CAM41489__2017-06-12__18-10-16.JPG,       Male_3_38_Left,  [ 424  480 1587  889],0.0
1120,   S3__Station35__Camera2__CAM43291__2016-06-01__01-30-43.JPG,     Female_3_44_Left,      [187 174 611 352],0.0
1121,   S3__Station29__Camera2__CAM44180__2015-06-09__02-31-38.JPG,     Female_3_44_Left,      [ 51 214 269 108],0.0
1122,   S3__Station34__Camera2__CAM44217__2014-03-29__00-37-35.JPG,     Female_3_44_Left,      [283 177 464 256],0.0
1123,   S3__Station24__Camera2__CAM43237__2017-07-14__22-13-38.JPG,     Female_3_44_Left,  [ 817  597 1055  442],0.0
1124,   S3__Station22__Camera3__CAM40771__2017-06-25__03-21-00.JPG,     Female_3_38_Left,      [795 575 997 440],0.0
1125,    S3__Station4__Camera1__CAM40821__2016-06-15__21-08-48.JPG,     Female_3_38_Left,      [216 319 569 233],0.0
1126,   S3__Station39__Camera1__CAM41108__2015-06-14__18-04-28.JPG,     Female_3_38_Left,      [304 199 332 124],0.0
1127,   S4__Station17__Camera1__CAM40144__2016-07-30__07-16-08.JPG,     Female_4_54_Left,      [212 197 584 288],0.0
1128,   S4__Station18__Camera2__CAM40135__2015-04-16__02-56-29.JPG,     Female_4_54_Left,      [311 367 487 216],0.0
1129,   S4__Station19__Camera2__CAM41108__2013-10-02__04-54-08.JPG,     Female_4_54_Left,      [298 237 442 227],0.0
1130,   S1__Station35__Camera1__CAM40175__2014-03-23__00-15-15.JPG,     Female_1_13_Left,      [318 210 431 232],0.0
1131,  S1__Station37__Camera1__CUDDEBACK__2013-06-09__19-15-00.JPG,     Female_1_13_Left,  [ 937  768 1056  428],0.0
1132,   S1__Station38__Camera2__CAM40247__2015-02-12__19-58-54.JPG,     Female_1_13_Left,      [161 217 637 374],0.0
1133,   S2__Station15__Camera1__CAM51682__2015-05-31__18-20-48.JPG,     Female_2_32_Left,      [315 141 351 148],0.0
1134,   S2__Station20__Camera1__CAM44195__2016-05-14__02-06-34.JPG,     Female_2_32_Left,      [196 232 595 260],0.0
1135,   S2__Station21__Camera2__CAM42290__2014-05-21__01-40-41.JPG,     Female_2_32_Left,      [361 228 302 128],0.0
1136,   S2__Station19__Camera1__CAM40442__2016-05-13__20-39-07.JPG,     Female_2_38_Left,      [317 252 475 207],0.0
1137,   S2__Station23__Camera2__CAM44110__2014-05-26__17-33-46.JPG,     Female_2_38_Left,      [202 151 574 248],0.0
1138,   S2__Station24__Camera1__CAM51693__2015-05-19__04-49-14.JPG,     Female_2_38_Left,      [315 344 336 122],0.0
1139,    S2__Station5__Camera2__CAM51404__2015-06-14__17-37-12.JPG,     Female_2_89_Left,      [204 225 503 273],0.0
1140,    S2__Station9__Camera1__CAM30209__2013-02-19__05-02-44.JPG,     Female_2_89_Left,      [250 277 535 235],0.0
1141,   S2__Station10__Camera2__CAM44262__2014-06-02__00-57-01.JPG,     Female_2_89_Left,      [286 308 498 203],0.0
1142,    S3__Station4__Camera1__CAM40851__2013-06-21__19-54-20.JPG,      Female_3_1_Left,      [183 234 430 157],0.0
1143,   S3__Station36__Camera2__CAM44218__2014-04-04__20-14-14.JPG,      Female_3_1_Left,      [291 171 485 202],0.0
1144,   S3__Station38__Camera1__CAM41107__2015-06-28__01-24-05.JPG,      Female_3_1_Left,      [235 319 421 164],0.0
1145,    S3__Station7__Camera2__CAM44262__2015-07-08__19-52-55.JPG,     Female_3_14_Left,      [278 266 344 149],0.0
1146,    S3__Station7__Camera2__CAM44269__2016-06-27__21-30-49.JPG,     Female_3_14_Left,      [283 238 503 227],0.0
1147,    S3__Station7__Camera2__CAM44163__2017-07-02__23-14-26.JPG,     Female_3_14_Left,  [ 537  565 1474  639],0.0
1148,   S4__Station11__Camera1__CAM40058__2014-07-16__16-19-05.JPG,     Female_4_20_Left,      [280 284 452 183],0.0
1149,   S4__Station11__Camera1__CAM43187__2015-04-29__22-37-13.JPG,     Female_4_20_Left,      [239 304 557 231],0.0
1150,   S4__Station12__Camera2__CAM41063__2013-09-02__20-41-09.JPG,     Female_4_20_Left,      [291 176 489 232],0.0
1151,   S4__Station14__Camera1__CAM40253__2017-09-07__22-17-31.JPG,     Female_4_38_Left,      [725 615 870 367],0.0
1152,   S4__Station15__Camera1__CAM44003__2016-08-22__18-44-14.JPG,     Female_4_38_Left,      [323 316 252  94],0.0
1153,   S4__Station15__Camera2__CAM44212__2015-04-26__03-21-48.JPG,     Female_4_38_Left,      [205  92 584 367],0.0
1154,    S4__Station3__Camera1__CAM40075__2015-05-07__23-20-57.JPG,     Female_4_49_Left,      [328 209 458 188],0.0
1155,    S4__Station7__Camera1__CAM44205__2016-08-18__17-07-20.JPG,     Female_4_49_Left,      [370 232 352 164],0.0
1156,   S4__Station10__Camera2__CAM41090__2013-09-16__03-37-51.JPG,     Female_4_49_Left,      [259 147 532 239],0.0
1157,   S4__Station16__Camera1__CAM44277__2016-08-14__21-43-23.JPG,     Female_4_51_Left,      [306 234 302 128],0.0
1158,   S4__Station25__Camera1__CAM44257__2015-04-23__18-41-44.JPG,       Unknown_4_Left,      [310 285 379 175],0.0
1159,   S4__Station29__Camera2__CAM40491__2017-09-02__18-54-23.JPG,     Female_4_51_Left,      [919 741 518 230],0.0
1160,   S4__Station21__Camera1__CAM41127__2014-07-25__05-44-35.JPG,     Female_4_60_Left,      [176 128 407 137],0.0
1161,   S4__Station21__Camera1__CAM41686__2015-04-08__20-46-38.JPG,     Female_4_60_Left,      [244 306 548 230],0.0
1162,   S4__Station35__Camera2__CAM40136__2013-09-01__01-53-20.JPG,     Female_4_60_Left,      [311 259 344 149],0.0
1163,    S5__Station4__Camera2__CAM44210__2014-11-07__21-48-26.JPG,       Unknown_5_Left,      [330 251 452 168],0.0
1164,    S5__Station4__Camera2__CAM44269__2016-09-26__22-21-05.JPG,      Female_5_2_Left,      [299 211 495 231],0.0
1165,    S5__Station7__Camera1__CAM43291__2015-09-26__03-01-52.JPG,      Female_5_2_Left,      [234 175 442 199],0.0
1166,    S5__Station6__Camera1__CAM40304__2016-10-19__21-34-41.JPG,      Female_5_9_Left,      [198 194 486 183],0.0
1167,    S5__Station6__Camera2__CAM43296__2015-10-30__21-46-02.JPG,      Female_5_9_Left,      [178 175 614 260],0.0
1168,    S5__Station8__Camera2__CAM43300__2014-10-31__00-58-00.JPG,      Female_5_9_Left,      [284 277 499 197],0.0
1169,    S5__Station8__Camera1__CAM44134__2016-10-10__23-08-38.JPG,     Female_5_18_Left,      [329 157 461 255],0.0
